ProductID,Category,UnitPrice
P03956,Jerseys,57.3
P03957,Jerseys,179.72
P03958,Accessories,59.62
P03959,Accessories,10.3
P03960,Jerseys,131.73
P03961,Footwear,86.5
P03962,Accessories,52.74
P03963,Fan Merchandise,61.09
P03964,Fan Merchandise,71.11
P03965,Accessories,80.05
P03966,Fan Merchandise,77.43
P03967,Accessories,33.47
P03968,Accessories,76.14
P03969,Accessories,98.98
P03970,Jerseys,99.73
P03971,Training Gear,131.52
P03972,Jerseys,191.33
P03973,Accessories,74.39
P03974,Accessories,26.43
P03975,Training Gear,55.04
P03976,Footwear,162.4
P03977,Training Gear,141.0
P03978,Footwear,44.28
P03979,Footwear,98.74
P03980,Training Gear,51.17
P03981,Jerseys,116.2
P03982,Accessories,86.85
P03983,Accessories,60.28
P03984,Training Gear,91.6
P03985,Fan Merchandise,56.46
P03986,Jerseys,129.77
P03987,Fan Merchandise,62.24
P03988,Jerseys,70.52
P03989,Accessories,12.28
P03990,Fan Merchandise,72.36
P03991,Fan Merchandise,46.96
P03992,Fan Merchandise,33.79
P03993,Training Gear,82.51
P03994,Accessories,75.01
P03995,Training Gear,35.28
P03996,Footwear,134.25
P03997,Jerseys,71.05
P03998,Fan Merchandise,74.75
P03999,Jerseys,136.55
P04000,Accessories,91.09
P04001,Fan Merchandise,64.63
P04002,Accessories,91.53
P04003,Footwear,101.53
P04004,Footwear,65.1
P04005,Jerseys,184.28
P04006,Jerseys,183.27
P04007,Footwear,198.99
P04008,Training Gear,158.48
P04009,Jerseys,141.44
P04010,Fan Merchandise,49.41
P04011,Training Gear,131.22
P04012,Jerseys,70.97
P04013,Training Gear,129.19
P04014,Footwear,186.2
P04015,Fan Merchandise,54.14
P04016,Training Gear,73.08
P04017,Fan Merchandise,59.9
P04018,Jerseys,187.68
P04019,Jerseys,77.9
P04020,Jerseys,100.11
P04021,Training Gear,113.34
P04022,Jerseys,175.82
P04023,Accessories,75.21
P04024,Jerseys,140.67
P04025,Jerseys,67.43
P04026,Jerseys,117.89
P04027,Jerseys,184.08
P04028,Accessories,46.16
P04029,Jerseys,110.25
P04030,Accessories,45.76
P04031,Accessories,46.27
P04032,Jerseys,113.69
P04033,Fan Merchandise,68.46
P04034,Accessories,55.51
P04035,Accessories,70.71
P04036,Footwear,119.64
P04037,Footwear,197.29
P04038,Fan Merchandise,25.05
P04039,Training Gear,35.45
P04040,Jerseys,114.12
P04041,Jerseys,196.27
P04042,Jerseys,156.47
P04043,Fan Merchandise,56.99
P04044,Footwear,110.26
P04045,Training Gear,59.91
P04046,Footwear,212.18
P04047,Training Gear,78.62
P04048,Footwear,168.0
P04049,Jerseys,172.51
P04050,Jerseys,150.34
P04051,Jerseys,88.73
P04052,Training Gear,58.89
P04053,Accessories,12.3
P04054,Footwear,214.49
P04055,Training Gear,136.52
P04056,Jerseys,113.58
P04057,Footwear,200.64
P04058,Footwear,67.66
P04059,Accessories,14.2
P04060,Training Gear,37.21
P04061,Footwear,199.02
P04062,Fan Merchandise,23.72
P04063,Jerseys,64.88
P04064,Footwear,73.4
P04065,Fan Merchandise,42.3
P04066,Fan Merchandise,48.24
P04067,Accessories,33.59
P04068,Footwear,185.03
P04069,Footwear,212.77
P04070,Fan Merchandise,33.23
P04071,Accessories,103.11
P04072,Jerseys,173.6
P04073,Footwear,199.48
P04074,Fan Merchandise,16.36
P04075,Footwear,190.13
P04076,Fan Merchandise,54.77
P04077,Fan Merchandise,14.79
P04078,Jerseys,164.28
P04079,Accessories,34.17
P04080,Accessories,89.71
P04081,Accessories,72.6
P04082,Training Gear,87.91
P04083,Accessories,12.34
P04084,Footwear,200.14
P04085,Jerseys,76.4
P04086,Accessories,92.97
P04087,Jerseys,154.78
P04088,Fan Merchandise,17.08
P04089,Footwear,137.6
P04090,Footwear,213.12
P04091,Jerseys,188.81
P04092,Training Gear,38.77
P04093,Fan Merchandise,24.64
P04094,Accessories,25.36
P04095,Jerseys,164.65
P04096,Training Gear,40.83
P04097,Training Gear,27.17
P04098,Jerseys,111.6
P04099,Fan Merchandise,82.58
P04100,Training Gear,61.77
P04101,Jerseys,160.01
P04102,Jerseys,75.87
P04103,Accessories,72.11
P04104,Jerseys,139.27
P04105,Fan Merchandise,78.0
P04106,Accessories,81.66
P04107,Footwear,61.74
P04108,Jerseys,113.7
P04109,Fan Merchandise,12.04
P04110,Footwear,83.38
P04111,Jerseys,195.84
P04112,Footwear,122.03
P04113,Training Gear,141.2
P04114,Footwear,44.27
P04115,Footwear,198.41
P04116,Fan Merchandise,76.93
P04117,Footwear,157.62
P04118,Fan Merchandise,20.49
P04119,Jerseys,182.02
P04120,Training Gear,145.78
P04121,Footwear,76.19
P04122,Footwear,209.23
P04123,Jerseys,182.75
P04124,Training Gear,47.09
P04125,Training Gear,73.92
P04126,Jerseys,103.82
P04127,Footwear,129.68
P04128,Footwear,200.02
P04129,Jerseys,181.78
P04130,Footwear,71.62
P04131,Training Gear,96.26
P04132,Footwear,136.13
P04133,Training Gear,81.96
P04134,Footwear,168.65
P04135,Training Gear,109.73
P04136,Jerseys,94.89
P04137,Footwear,102.67
P04138,Fan Merchandise,76.85
P04139,Jerseys,102.24
P04140,Training Gear,81.06
P04141,Fan Merchandise,83.02
P04142,Training Gear,139.73
P04143,Training Gear,117.25
P04144,Jerseys,99.08
P04145,Jerseys,146.17
P04146,Fan Merchandise,58.87
P04147,Jerseys,114.68
P04148,Accessories,13.61
P04149,Jerseys,108.15
P04150,Fan Merchandise,49.09
P04151,Jerseys,192.77
P04152,Footwear,170.95
P04153,Training Gear,33.33
P04154,Training Gear,60.8
P04155,Jerseys,130.64
P04156,Footwear,121.2
P04157,Fan Merchandise,12.37
P04158,Jerseys,190.59
P04159,Accessories,100.4
P04160,Fan Merchandise,79.43
P04161,Jerseys,117.14
P04162,Jerseys,175.84
P04163,Footwear,167.54
P04164,Jerseys,129.2
P04165,Accessories,17.71
P04166,Footwear,70.21
P04167,Training Gear,51.83
P04168,Fan Merchandise,77.4
P04169,Footwear,159.77
P04170,Accessories,108.3
P04171,Jerseys,137.13
P04172,Jerseys,67.28
P04173,Accessories,57.78
P04174,Footwear,60.12
P04175,Footwear,202.25
P04176,Footwear,90.12
P04177,Footwear,75.51
P04178,Fan Merchandise,49.35
P04179,Training Gear,132.61
P04180,Fan Merchandise,49.26
P04181,Training Gear,23.43
P04182,Accessories,84.3
P04183,Jerseys,59.94
P04184,Training Gear,103.82
P04185,Footwear,151.05
P04186,Footwear,77.53
P04187,Training Gear,81.41
P04188,Fan Merchandise,12.45
P04189,Training Gear,58.28
P04190,Footwear,151.48
P04191,Fan Merchandise,32.74
P04192,Jerseys,61.91
P04193,Jerseys,152.77
P04194,Training Gear,123.42
P04195,Jerseys,180.13
P04196,Fan Merchandise,75.91
P04197,Training Gear,88.48
P04198,Training Gear,75.84
P04199,Footwear,145.46
P04200,Footwear,182.68
P04201,Training Gear,85.5
P04202,Accessories,109.52
P04203,Accessories,73.75
P04204,Footwear,95.46
P04205,Footwear,182.87
P04206,Training Gear,39.41
P04207,Accessories,103.58
P04208,Fan Merchandise,36.85
P04209,Jerseys,154.33
P04210,Jerseys,145.67
P04211,Accessories,19.59
P04212,Training Gear,120.47
P04213,Jerseys,100.21
P04214,Jerseys,110.27
P04215,Accessories,19.65
P04216,Footwear,185.82
P04217,Jerseys,179.74
P04218,Accessories,23.43
P04219,Footwear,186.27
P04220,Accessories,99.8
P04221,Footwear,57.51
P04222,Fan Merchandise,84.81
P04223,Fan Merchandise,12.33
P04224,Training Gear,137.62
P04225,Fan Merchandise,52.76
P04226,Accessories,105.73
P04227,Jerseys,104.02
P04228,Jerseys,107.32
P04229,Footwear,191.27
P04230,Fan Merchandise,63.88
P04231,Footwear,148.09
P04232,Jerseys,148.44
P04233,Accessories,78.26
P04234,Fan Merchandise,15.49
P04235,Jerseys,72.08
P04236,Accessories,28.13
P04237,Accessories,27.68
P04238,Training Gear,137.69
P04239,Fan Merchandise,40.8
P04240,Jerseys,125.97
P04241,Training Gear,30.69
P04242,Footwear,196.71
P04243,Jerseys,56.49
P04244,Footwear,54.99
P04245,Accessories,91.21
P04246,Accessories,23.06
P04247,Accessories,89.34
P04248,Fan Merchandise,37.58
P04249,Accessories,87.61
P04250,Jerseys,62.3
P04251,Accessories,44.13
P04252,Fan Merchandise,47.13
P04253,Accessories,72.57
P04254,Accessories,93.62
P04255,Accessories,34.45
P04256,Accessories,75.89
P04257,Jerseys,77.01
P04258,Training Gear,130.91
P04259,Footwear,207.98
P04260,Footwear,48.51
P04261,Fan Merchandise,17.83
P04262,Training Gear,129.83
P04263,Fan Merchandise,76.26
P04264,Accessories,74.82
P04265,Training Gear,83.49
P04266,Jerseys,166.51
P04267,Jerseys,98.46
P04268,Accessories,109.18
P04269,Jerseys,177.96
P04270,Accessories,98.71
P04271,Training Gear,139.39
P04272,Jerseys,190.27
P04273,Footwear,51.61
P04274,Jerseys,186.75
P04275,Accessories,34.86
P04276,Fan Merchandise,38.22
P04277,Training Gear,70.62
P04278,Fan Merchandise,28.97
P04279,Training Gear,80.26
P04280,Jerseys,128.3
P04281,Footwear,66.76
P04282,Jerseys,107.13
P04283,Fan Merchandise,37.41
P04284,Footwear,161.44
P04285,Footwear,144.54
P04286,Jerseys,158.84
P04287,Jerseys,168.67
P04288,Fan Merchandise,60.69
P04289,Training Gear,52.26
P04290,Footwear,130.38
P04291,Accessories,56.66
P04292,Footwear,53.33
P04293,Jerseys,184.7
P04294,Jerseys,68.26
P04295,Accessories,107.64
P04296,Accessories,13.17
P04297,Fan Merchandise,65.27
P04298,Fan Merchandise,32.99
P04299,Footwear,202.85
P04300,Fan Merchandise,72.15
P04301,Fan Merchandise,13.83
P04302,Footwear,43.95
P04303,Jerseys,142.46
P04304,Footwear,66.93
P04305,Footwear,42.55
P04306,Jerseys,195.33
P04307,Jerseys,146.77
P04308,Training Gear,19.54
P04309,Training Gear,87.65
P04310,Accessories,25.75
P04311,Fan Merchandise,70.78
P04312,Training Gear,22.07
P04313,Jerseys,108.78
P04314,Accessories,33.8
P04315,Fan Merchandise,83.6
P04316,Training Gear,29.09
P04317,Fan Merchandise,64.55
P04318,Footwear,126.05
P04319,Fan Merchandise,71.6
P04320,Jerseys,86.07
P04321,Jerseys,179.02
P04322,Accessories,105.04
P04323,Fan Merchandise,27.56
P04324,Footwear,83.69
P04325,Jerseys,194.73
P04326,Fan Merchandise,43.69
P04327,Footwear,190.34
P04328,Training Gear,137.62
P04329,Accessories,41.09
P04330,Accessories,27.88
P04331,Footwear,105.98
P04332,Training Gear,102.05
P04333,Training Gear,88.59
P04334,Footwear,172.62
P04335,Fan Merchandise,52.06
P04336,Fan Merchandise,70.8
P04337,Footwear,58.71
P04338,Accessories,53.91
P04339,Training Gear,20.28
P04340,Accessories,22.08
P04341,Training Gear,65.07
P04342,Footwear,202.27
P04343,Training Gear,71.98
P04344,Training Gear,56.83
P04345,Footwear,160.74
P04346,Jerseys,157.0
P04347,Accessories,58.13
P04348,Training Gear,58.97
P04349,Footwear,94.33
P04350,Jerseys,81.9
P04351,Fan Merchandise,38.47
P04352,Jerseys,79.4
P04353,Accessories,74.29
P04354,Accessories,99.47
P04355,Training Gear,54.1
P04356,Footwear,83.6
P04357,Training Gear,145.54
P04358,Accessories,66.8
P04359,Training Gear,121.63
P04360,Footwear,200.04
P04361,Fan Merchandise,60.54
P04362,Training Gear,123.43
P04363,Fan Merchandise,40.25
P04364,Footwear,208.87
P04365,Accessories,80.39
P04366,Footwear,52.91
P04367,Footwear,147.14
P04368,Fan Merchandise,18.91
P04369,Training Gear,92.14
P04370,Accessories,18.85
P04371,Footwear,152.9
P04372,Jerseys,121.17
P04373,Jerseys,135.2
P04374,Footwear,156.81
P04375,Training Gear,53.55
P04376,Footwear,97.51
P04377,Footwear,126.77
P04378,Fan Merchandise,53.34
P04379,Footwear,206.26
P04380,Jerseys,106.03
P04381,Accessories,69.17
P04382,Footwear,206.06
P04383,Accessories,81.78
P04384,Accessories,42.83
P04385,Fan Merchandise,42.27
P04386,Footwear,198.18
P04387,Jerseys,118.46
P04388,Fan Merchandise,30.4
P04389,Footwear,134.15
P04390,Footwear,73.48
P04391,Jerseys,139.4
P04392,Footwear,218.47
P04393,Footwear,214.47
P04394,Training Gear,105.16
P04395,Accessories,98.63
P04396,Accessories,91.52
P04397,Jerseys,192.85
P04398,Footwear,197.16
P04399,Fan Merchandise,77.69
P04400,Fan Merchandise,28.76
P04401,Training Gear,40.44
P04402,Footwear,47.91
P04403,Footwear,158.68
P04404,Fan Merchandise,80.15
P04405,Jerseys,199.11
P04406,Footwear,193.42
P04407,Jerseys,175.5
P04408,Footwear,133.4
P04409,Training Gear,82.18
P04410,Training Gear,108.92
P04411,Accessories,12.27
P04412,Jerseys,170.18
P04413,Fan Merchandise,60.0
P04414,Accessories,27.0
P04415,Fan Merchandise,58.41
P04416,Accessories,69.95
P04417,Training Gear,129.9
P04418,Jerseys,176.43
P04419,Accessories,35.34
P04420,Fan Merchandise,71.46
P04421,Training Gear,43.86
P04422,Training Gear,73.98
P04423,Jerseys,126.43
P04424,Fan Merchandise,70.76
P04425,Jerseys,185.66
P04426,Fan Merchandise,13.26
P04427,Footwear,172.7
P04428,Jerseys,182.24
P04429,Training Gear,153.51
P04430,Fan Merchandise,31.56
P04431,Accessories,27.3
P04432,Footwear,129.81
P04433,Jerseys,185.65
P04434,Footwear,96.81
P04435,Footwear,130.91
P04436,Training Gear,159.37
P04437,Accessories,55.6
P04438,Footwear,153.09
P04439,Fan Merchandise,84.68
P04440,Footwear,106.11
P04441,Jerseys,94.57
P04442,Jerseys,96.0
P04443,Footwear,151.06
P04444,Accessories,26.27
P04445,Fan Merchandise,24.01
P04446,Accessories,36.01
P04447,Training Gear,94.81
P04448,Training Gear,137.87
P04449,Fan Merchandise,50.64
P04450,Training Gear,129.14
P04451,Training Gear,153.97
P04452,Training Gear,123.08
P04453,Jerseys,148.2
P04454,Footwear,41.47
P04455,Fan Merchandise,44.73
P04456,Training Gear,56.06
P04457,Training Gear,90.76
P04458,Fan Merchandise,81.43
P04459,Training Gear,63.5
P04460,Fan Merchandise,23.74
P04461,Fan Merchandise,72.29
P04462,Footwear,218.3
P04463,Accessories,88.01
P04464,Footwear,64.91
P04465,Footwear,139.13
P04466,Accessories,50.52
P04467,Footwear,154.02
P04468,Training Gear,112.94
P04469,Accessories,90.71
P04470,Fan Merchandise,29.53
P04471,Footwear,213.64
P04472,Training Gear,48.49
P04473,Accessories,22.41
P04474,Accessories,92.89
P04475,Fan Merchandise,45.82
P04476,Accessories,59.02
P04477,Accessories,41.87
P04478,Fan Merchandise,15.39
P04479,Fan Merchandise,26.13
P04480,Jerseys,165.44
P04481,Training Gear,49.87
P04482,Jerseys,198.94
P04483,Jerseys,169.0
P04484,Jerseys,178.05
P04485,Jerseys,181.63
P04486,Jerseys,159.24
P04487,Training Gear,84.2
P04488,Accessories,101.7
P04489,Training Gear,78.57
P04490,Footwear,57.25
P04491,Accessories,69.64
P04492,Footwear,59.0
P04493,Accessories,75.54
P04494,Jerseys,199.64
P04495,Fan Merchandise,61.29
P04496,Fan Merchandise,27.37
P04497,Jerseys,74.99
P04498,Footwear,104.15
P04499,Jerseys,76.14
P04500,Jerseys,137.61
P04501,Fan Merchandise,69.17
P04502,Accessories,75.81
P04503,Training Gear,105.64
P04504,Training Gear,79.86
P04505,Jerseys,80.05
P04506,Training Gear,108.56
P04507,Fan Merchandise,42.61
P04508,Footwear,94.98
P04509,Training Gear,111.62
P04510,Accessories,47.85
P04511,Fan Merchandise,24.29
P04512,Fan Merchandise,47.3
P04513,Training Gear,59.06
P04514,Fan Merchandise,65.54
P04515,Training Gear,24.68
P04516,Jerseys,178.66
P04517,Training Gear,83.51
P04518,Fan Merchandise,13.16
P04519,Fan Merchandise,21.74
P04520,Training Gear,152.25
P04521,Footwear,136.66
P04522,Jerseys,166.44
P04523,Training Gear,143.35
P04524,Training Gear,63.48
P04525,Fan Merchandise,51.92
P04526,Accessories,75.03
P04527,Jerseys,177.03
P04528,Accessories,52.01
P04529,Jerseys,193.0
P04530,Training Gear,104.21
P04531,Accessories,97.39
P04532,Jerseys,67.09
P04533,Accessories,56.33
P04534,Training Gear,43.44
P04535,Accessories,101.19
P04536,Jerseys,89.07
P04537,Accessories,81.3
P04538,Accessories,16.29
P04539,Jerseys,84.12
P04540,Fan Merchandise,35.35
P04541,Jerseys,168.37
P04542,Accessories,35.12
P04543,Accessories,91.69
P04544,Accessories,88.86
P04545,Accessories,109.22
P04546,Fan Merchandise,61.43
P04547,Footwear,154.74
P04548,Jerseys,142.22
P04549,Fan Merchandise,20.0
P04550,Training Gear,90.88
P04551,Footwear,193.27
P04552,Footwear,43.75
P04553,Training Gear,35.99
P04554,Footwear,148.1
P04555,Training Gear,138.28
P04556,Training Gear,61.64
P04557,Footwear,196.87
P04558,Footwear,100.75
P04559,Training Gear,84.1
P04560,Jerseys,193.19
P04561,Accessories,51.76
P04562,Jerseys,141.92
P04563,Accessories,103.55
P04564,Training Gear,55.54
P04565,Fan Merchandise,18.71
P04566,Footwear,212.45
P04567,Accessories,65.98
P04568,Fan Merchandise,82.51
P04569,Footwear,196.01
P04570,Fan Merchandise,55.41
P04571,Accessories,57.13
P04572,Footwear,126.45
P04573,Training Gear,41.57
P04574,Accessories,55.36
P04575,Jerseys,174.15
P04576,Footwear,217.98
P04577,Jerseys,194.25
P04578,Jerseys,194.52
P04579,Jerseys,57.76
P04580,Fan Merchandise,49.65
P04581,Fan Merchandise,26.61
P04582,Footwear,150.75
P04583,Fan Merchandise,81.05
P04584,Fan Merchandise,76.0
P04585,Accessories,96.66
P04586,Training Gear,69.93
P04587,Jerseys,127.67
P04588,Footwear,90.75
P04589,Footwear,139.69
P04590,Jerseys,98.99
P04591,Accessories,90.87
P04592,Footwear,123.6
P04593,Accessories,80.04
P04594,Training Gear,141.92
P04595,Fan Merchandise,33.88
P04596,Fan Merchandise,57.41
P04597,Fan Merchandise,73.74
P04598,Fan Merchandise,81.4
P04599,Accessories,26.31
P04600,Jerseys,153.81
P04601,Jerseys,118.11
P04602,Footwear,91.39
P04603,Accessories,25.77
P04604,Accessories,68.54
P04605,Footwear,100.14
P04606,Jerseys,151.85
P04607,Fan Merchandise,32.51
P04608,Jerseys,55.09
P04609,Jerseys,166.25
P04610,Footwear,69.04
P04611,Footwear,85.45
P04612,Fan Merchandise,29.18
P04613,Footwear,101.6
P04614,Jerseys,125.37
P04615,Training Gear,133.37
P04616,Accessories,75.02
P04617,Accessories,24.6
P04618,Fan Merchandise,25.41
P04619,Footwear,192.47
P04620,Jerseys,91.23
P04621,Jerseys,86.71
P04622,Jerseys,55.52
P04623,Jerseys,167.24
P04624,Accessories,83.85
P04625,Footwear,102.57
P04626,Footwear,41.32
P04627,Accessories,88.56
P04628,Accessories,19.94
P04629,Accessories,56.05
P04630,Footwear,191.23
P04631,Fan Merchandise,29.83
P04632,Training Gear,71.91
P04633,Accessories,76.09
P04634,Training Gear,113.59
P04635,Jerseys,122.09
P04636,Footwear,118.08
P04637,Jerseys,115.83
P04638,Accessories,58.6
P04639,Training Gear,67.22
P04640,Jerseys,92.18
P04641,Jerseys,100.83
P04642,Training Gear,85.84
P04643,Jerseys,110.41
P04644,Fan Merchandise,54.74
P04645,Jerseys,146.52
P04646,Training Gear,159.45
P04647,Footwear,150.73
P04648,Fan Merchandise,65.63
P04649,Accessories,19.8
P04650,Training Gear,125.98
P04651,Training Gear,90.26
P04652,Fan Merchandise,75.26
P04653,Footwear,214.76
P04654,Accessories,33.04
P04655,Training Gear,149.87
P04656,Accessories,77.16
P04657,Training Gear,122.95
P04658,Fan Merchandise,46.48
P04659,Jerseys,106.45
P04660,Footwear,184.01
P04661,Jerseys,58.19
P04662,Fan Merchandise,51.46
P04663,Accessories,17.38
P04664,Footwear,85.83
P04665,Fan Merchandise,64.94
P04666,Footwear,175.85
P04667,Jerseys,183.91
P04668,Accessories,81.54
P04669,Accessories,77.47
P04670,Footwear,210.12
P04671,Fan Merchandise,51.23
P04672,Training Gear,110.85
P04673,Fan Merchandise,75.37
P04674,Training Gear,126.44
P04675,Jerseys,166.64
P04676,Footwear,136.62
P04677,Footwear,135.01
P04678,Fan Merchandise,59.36
P04679,Footwear,166.1
P04680,Training Gear,95.55
P04681,Accessories,28.55
P04682,Fan Merchandise,30.13
P04683,Jerseys,126.5
P04684,Fan Merchandise,26.9
P04685,Accessories,52.35
P04686,Accessories,24.71
P04687,Fan Merchandise,22.67
P04688,Jerseys,177.27
P04689,Training Gear,95.0
P04690,Fan Merchandise,68.97
P04691,Fan Merchandise,12.84
P04692,Jerseys,96.42
P04693,Footwear,43.18
P04694,Footwear,40.61
P04695,Fan Merchandise,14.34
P04696,Footwear,133.87
P04697,Training Gear,30.9
P04698,Training Gear,131.37
P04699,Footwear,132.91
P04700,Fan Merchandise,29.91
P04701,Jerseys,176.61
P04702,Jerseys,128.9
P04703,Jerseys,105.87
P04704,Training Gear,98.65
P04705,Training Gear,113.51
P04706,Footwear,140.58
P04707,Jerseys,190.25
P04708,Accessories,45.4
P04709,Accessories,50.99
P04710,Footwear,194.59
P04711,Training Gear,108.52
P04712,Training Gear,155.21
P04713,Jerseys,169.86
P04714,Training Gear,90.84
P04715,Fan Merchandise,58.33
P04716,Accessories,50.61
P04717,Fan Merchandise,21.32
P04718,Accessories,50.71
P04719,Accessories,38.15
P04720,Jerseys,153.32
P04721,Fan Merchandise,60.85
P04722,Footwear,208.73
P04723,Jerseys,66.52
P04724,Accessories,56.76
P04725,Jerseys,112.8
P04726,Jerseys,131.48
P04727,Footwear,61.52
P04728,Training Gear,87.78
P04729,Accessories,75.7
P04730,Jerseys,100.5
P04731,Training Gear,110.36
P04732,Training Gear,55.73
P04733,Footwear,106.47
P04734,Accessories,100.73
P04735,Jerseys,58.63
P04736,Accessories,37.28
P04737,Fan Merchandise,80.31
P04738,Footwear,66.47
P04739,Accessories,49.74
P04740,Jerseys,120.84
P04741,Accessories,75.26
P04742,Footwear,150.12
P04743,Fan Merchandise,57.75
P04744,Accessories,104.04
P04745,Footwear,110.7
P04746,Fan Merchandise,47.76
P04747,Footwear,213.52
P04748,Accessories,22.82
P04749,Accessories,104.82
P04750,Footwear,210.69
P04751,Jerseys,193.25
P04752,Footwear,52.07
P04753,Fan Merchandise,54.16
P04754,Fan Merchandise,73.19
P04755,Footwear,96.47
P04756,Footwear,146.3
P04757,Training Gear,54.42
P04758,Footwear,63.33
P04759,Jerseys,178.58
P04760,Fan Merchandise,83.63
P04761,Footwear,52.55
P04762,Training Gear,35.23
P04763,Footwear,145.95
P04764,Training Gear,30.26
P04765,Jerseys,146.52
P04766,Footwear,169.51
P04767,Jerseys,115.12
P04768,Training Gear,125.39
P04769,Accessories,21.36
P04770,Footwear,94.22
P04771,Training Gear,132.68
P04772,Footwear,55.9
P04773,Footwear,91.32
P04774,Footwear,151.81
P04775,Training Gear,53.13
P04776,Footwear,126.56
P04777,Footwear,190.69
P04778,Training Gear,56.29
P04779,Accessories,53.59
P04780,Jerseys,57.65
P04781,Accessories,80.84
P04782,Jerseys,106.48
P04783,Accessories,96.01
P04784,Jerseys,67.84
P04785,Accessories,88.22
P04786,Fan Merchandise,71.41
P04787,Jerseys,167.53
P04788,Footwear,172.19
P04789,Jerseys,89.48
P04790,Fan Merchandise,42.42
P04791,Fan Merchandise,40.17
P04792,Fan Merchandise,29.6
P04793,Training Gear,87.82
P04794,Training Gear,117.05
P04795,Training Gear,85.98
P04796,Accessories,107.45
P04797,Jerseys,157.77
P04798,Accessories,54.27
P04799,Footwear,112.71
P04800,Footwear,145.05
P04801,Jerseys,117.61
P04802,Jerseys,87.18
P04803,Fan Merchandise,50.04
P04804,Jerseys,152.54
P04805,Footwear,104.52
P04806,Training Gear,58.23
P04807,Accessories,31.74
P04808,Footwear,105.31
P04809,Jerseys,90.43
P04810,Footwear,177.36
P04811,Training Gear,108.7
P04812,Jerseys,96.61
P04813,Training Gear,158.84
P04814,Jerseys,148.62
P04815,Fan Merchandise,22.4
P04816,Footwear,189.28
P04817,Accessories,85.37
P04818,Jerseys,127.5
P04819,Jerseys,88.85
P04820,Training Gear,133.14
P04821,Fan Merchandise,21.09
P04822,Jerseys,115.62
P04823,Fan Merchandise,71.66
P04824,Footwear,184.26
P04825,Training Gear,107.44
P04826,Jerseys,56.12
P04827,Footwear,99.96
P04828,Jerseys,178.71
P04829,Footwear,169.85
P04830,Training Gear,133.1
P04831,Jerseys,64.13
P04832,Footwear,209.34
P04833,Fan Merchandise,28.72
P04834,Footwear,99.81
P04835,Footwear,191.3
P04836,Fan Merchandise,41.65
P04837,Footwear,155.75
P04838,Training Gear,96.44
P04839,Accessories,96.61
P04840,Jerseys,77.64
P04841,Accessories,19.78
P04842,Jerseys,146.69
P04843,Accessories,94.46
P04844,Accessories,102.31
P04845,Fan Merchandise,41.19
P04846,Accessories,83.49
P04847,Fan Merchandise,40.53
P04848,Footwear,97.4
P04849,Training Gear,21.44
P04850,Footwear,85.02
P04851,Training Gear,42.16
P04852,Accessories,36.86
P04853,Footwear,91.97
P04854,Jerseys,179.54
P04855,Training Gear,46.88
P04856,Training Gear,134.34
P04857,Fan Merchandise,74.73
P04858,Jerseys,122.25
P04859,Accessories,82.45
P04860,Jerseys,101.2
P04861,Fan Merchandise,13.3
P04862,Jerseys,157.9
P04863,Training Gear,104.11
P04864,Fan Merchandise,45.68
P04865,Jerseys,185.31
P04866,Fan Merchandise,65.09
P04867,Jerseys,116.71
P04868,Footwear,49.61
P04869,Jerseys,182.03
P04870,Jerseys,197.77
P04871,Jerseys,147.01
P04872,Fan Merchandise,68.08
P04873,Fan Merchandise,48.94
P04874,Accessories,33.66
P04875,Training Gear,147.51
P04876,Training Gear,115.75
P04877,Footwear,138.74
P04878,Accessories,78.21
P04879,Training Gear,90.68
P04880,Jerseys,63.47
P04881,Jerseys,150.76
P04882,Training Gear,18.74
P04883,Fan Merchandise,28.09
P04884,Training Gear,40.15
P04885,Training Gear,66.3
P04886,Footwear,203.5
P04887,Fan Merchandise,17.82
P04888,Fan Merchandise,38.09
P04889,Jerseys,165.14
P04890,Footwear,195.36
P04891,Footwear,172.5
P04892,Fan Merchandise,82.46
P04893,Fan Merchandise,62.8
P04894,Training Gear,123.76
P04895,Jerseys,116.2
P04896,Accessories,40.21
P04897,Footwear,123.14
P04898,Training Gear,127.04
P04899,Accessories,75.03
P04900,Fan Merchandise,68.35
P04901,Jerseys,146.0
P04902,Footwear,171.96
P04903,Footwear,68.02
P04904,Fan Merchandise,35.63
P04905,Footwear,141.01
P04906,Training Gear,20.35
P04907,Jerseys,187.28
P04908,Accessories,33.95
P04909,Jerseys,67.83
P04910,Footwear,159.57
P04911,Accessories,29.37
P04912,Jerseys,136.48
P04913,Jerseys,91.1
P04914,Accessories,26.59
P04915,Jerseys,161.57
P04916,Accessories,48.84
P04917,Fan Merchandise,53.93
P04918,Footwear,78.9
P04919,Jerseys,135.1
P04920,Footwear,115.82
P04921,Footwear,49.22
P04922,Footwear,170.8
P04923,Accessories,65.24
P04924,Footwear,206.92
P04925,Training Gear,132.73
P04926,Fan Merchandise,53.69
P04927,Footwear,47.75
P04928,Accessories,85.19
P04929,Footwear,138.83
P04930,Footwear,190.31
P04931,Training Gear,100.04
P04932,Accessories,10.2
P04933,Footwear,186.68
P04934,Training Gear,131.5
P04935,Training Gear,32.12
P04936,Accessories,78.38
P04937,Fan Merchandise,50.41
P04938,Fan Merchandise,55.06
P04939,Fan Merchandise,76.92
P04940,Accessories,34.96
P04941,Training Gear,19.87
P04942,Accessories,30.86
P04943,Jerseys,187.69
P04944,Footwear,78.06
