CustomerID,CustomerSegment,Team_Affiliation,CustomerLifetimeValue
10693,Loyal Fan,Warriors,3788.12
10694,Casual Fan,Lions,507.89
10695,Season Ticket Holder,Eagles,5587.44
10696,Casual Fan,Sharks,1229.54
10697,Online Shopper,Warriors,2167.64
10698,Casual Fan,Sharks,1152.07
10699,Online Shopper,Sharks,2385.94
10700,Loyal Fan,Sharks,2527.73
10701,Loyal Fan,Eagles,2515.4
10702,Casual Fan,Tigers,1106.45
10703,Loyal Fan,Bulls,3032.47
10704,Online Shopper,Tigers,2109.16
10705,Loyal Fan,Eagles,2022.83
10706,Casual Fan,Eagles,1259.96
10707,Online Shopper,Eagles,937.75
10708,Online Shopper,Warriors,720.48
10709,Casual Fan,Lions,583.23
10710,Casual Fan,Lions,455.36
10711,Season Ticket Holder,Lions,6642.28
10712,Online Shopper,Eagles,923.75
10713,Online Shopper,Sharks,2072.52
10714,Season Ticket Holder,Eagles,5592.56
10715,Online Shopper,Eagles,711.62
10716,Loyal Fan,Sharks,1626.87
10717,Casual Fan,Bulls,830.42
10718,Loyal Fan,Tigers,3145.94
10719,Online Shopper,Sharks,1375.28
10720,Season Ticket Holder,Sharks,3629.83
10721,Casual Fan,Eagles,513.11
10722,Casual Fan,Warriors,233.16
10723,Loyal Fan,Eagles,880.48
10724,Season Ticket Holder,Tigers,8811.91
10725,Loyal Fan,Bulls,1108.51
10726,Loyal Fan,Bulls,1199.64
10727,Loyal Fan,Bulls,3587.09
10728,Loyal Fan,Bulls,2923.22
10729,Casual Fan,Bulls,710.5
10730,Casual Fan,Lions,1008.63
10731,Casual Fan,Tigers,1408.98
10732,Loyal Fan,Tigers,1118.01
10733,Loyal Fan,Tigers,1579.88
10734,Casual Fan,Sharks,1304.42
10735,Loyal Fan,Warriors,3298.05
10736,Online Shopper,Eagles,2984.49
10737,Loyal Fan,Lions,1804.51
10738,Casual Fan,Bulls,1422.84
10739,Casual Fan,Warriors,581.16
10740,Casual Fan,Sharks,1101.13
10741,Loyal Fan,Warriors,3624.78
10742,Loyal Fan,Bulls,1346.5
10743,Online Shopper,Bulls,855.22
10744,Loyal Fan,Lions,2659.07
10745,Casual Fan,Warriors,1281.35
10746,Casual Fan,Warriors,210.53
10747,Casual Fan,Tigers,1291.23
10748,Casual Fan,Bulls,580.37
10749,Online Shopper,Warriors,1396.81
10750,Online Shopper,Lions,1217.62
10751,Loyal Fan,Lions,3716.74
10752,Casual Fan,Lions,283.11
10753,Loyal Fan,Warriors,2637.68
10754,Casual Fan,Eagles,307.35
10755,Online Shopper,Warriors,2807.21
10756,Loyal Fan,Tigers,3353.38
10757,Casual Fan,Bulls,427.35
10758,Season Ticket Holder,Bulls,4084.45
10759,Loyal Fan,Bulls,2020.85
10760,Casual Fan,Bulls,667.58
10761,Online Shopper,Lions,2506.83
10762,Loyal Fan,Bulls,2606.51
10763,Loyal Fan,Sharks,2169.44
10764,Loyal Fan,Lions,3102.22
10765,Season Ticket Holder,Warriors,5205.05
10766,Loyal Fan,Sharks,1210.37
10767,Loyal Fan,Tigers,1143.97
10768,Loyal Fan,Warriors,1843.06
10769,Loyal Fan,Lions,2729.18
10770,Casual Fan,Warriors,288.78
10771,Loyal Fan,Bulls,2560.43
10772,Casual Fan,Bulls,477.45
10773,Casual Fan,Sharks,1073.58
10774,Online Shopper,Tigers,376.31
10775,Loyal Fan,Warriors,2300.87
10776,Online Shopper,Lions,441.11
10777,Casual Fan,Lions,562.71
10778,Loyal Fan,Bulls,849.84
10779,Online Shopper,Lions,1566.57
10780,Online Shopper,Lions,2370.94
10781,Loyal Fan,Sharks,1120.7
10782,Season Ticket Holder,Eagles,7146.56
10783,Casual Fan,Sharks,917.87
10784,Casual Fan,Bulls,806.45
10785,Season Ticket Holder,Bulls,6196.38
10786,Casual Fan,Bulls,570.26
10787,Online Shopper,Sharks,2217.92
10788,Casual Fan,Eagles,1191.53
10789,Online Shopper,Bulls,2401.2
10790,Casual Fan,Sharks,477.24
10791,Loyal Fan,Sharks,2892.5
10792,Casual Fan,Lions,307.33
10793,Casual Fan,Lions,793.59
10794,Loyal Fan,Lions,808.41
10795,Loyal Fan,Eagles,1419.48
10796,Casual Fan,Eagles,984.43
10797,Loyal Fan,Tigers,3597.96
10798,Loyal Fan,Tigers,956.89
10799,Online Shopper,Tigers,1808.09
10800,Online Shopper,Eagles,2019.29
10801,Online Shopper,Bulls,2817.46
10802,Casual Fan,Lions,1017.2
10803,Online Shopper,Lions,578.19
10804,Casual Fan,Warriors,305.44
10805,Loyal Fan,Eagles,2834.45
10806,Loyal Fan,Lions,1489.98
10807,Online Shopper,Lions,2806.42
10808,Loyal Fan,Tigers,3746.2
10809,Casual Fan,Eagles,1428.12
10810,Season Ticket Holder,Tigers,4050.67
10811,Loyal Fan,Tigers,3094.24
10812,Loyal Fan,Eagles,2921.64
10813,Season Ticket Holder,Warriors,2249.23
10814,Casual Fan,Warriors,471.79
10815,Loyal Fan,Warriors,1461.65
10816,Online Shopper,Eagles,1301.18
10817,Online Shopper,Tigers,2873.25
10818,Casual Fan,Tigers,1283.84
10819,Casual Fan,Eagles,510.79
10820,Loyal Fan,Eagles,2496.1
10821,Loyal Fan,Tigers,1415.25
10822,Casual Fan,Eagles,488.41
10823,Loyal Fan,Sharks,1008.01
10824,Online Shopper,Lions,2035.04
10825,Online Shopper,Bulls,2073.69
10826,Loyal Fan,Lions,3483.21
10827,Casual Fan,Lions,1320.17
10828,Loyal Fan,Warriors,1312.19
10829,Online Shopper,Warriors,2306.21
10830,Loyal Fan,Sharks,1231.06
10831,Casual Fan,Warriors,623.2
10832,Casual Fan,Eagles,821.75
10833,Casual Fan,Lions,169.26
10834,Online Shopper,Tigers,723.26
10835,Online Shopper,Tigers,1032.01
10836,Casual Fan,Tigers,278.56
10837,Online Shopper,Warriors,2822.06
10838,Season Ticket Holder,Bulls,4018.23
10839,Casual Fan,Sharks,801.64
10840,Casual Fan,Sharks,1495.15
10841,Loyal Fan,Warriors,2613.26
10842,Online Shopper,Warriors,1411.04
10843,Casual Fan,Sharks,1401.71
10844,Casual Fan,Tigers,411.5
10845,Loyal Fan,Lions,1374.4
10846,Online Shopper,Lions,1745.48
10847,Casual Fan,Lions,698.22
10848,Online Shopper,Tigers,2451.86
10849,Loyal Fan,Sharks,934.43
10850,Season Ticket Holder,Bulls,6324.08
10851,Loyal Fan,Warriors,3074.17
10852,Loyal Fan,Lions,3910.13
10853,Online Shopper,Lions,693.56
10854,Season Ticket Holder,Eagles,3723.7
10855,Loyal Fan,Lions,3783.82
10856,Casual Fan,Warriors,982.88
10857,Online Shopper,Lions,402.73
10858,Online Shopper,Tigers,508.83
10859,Casual Fan,Lions,1199.62
10860,Casual Fan,Lions,894.46
10861,Online Shopper,Warriors,1826.62
10862,Online Shopper,Sharks,2675.64
10863,Online Shopper,Warriors,950.96
10864,Casual Fan,Sharks,324.6
10865,Loyal Fan,Bulls,2764.18
10866,Season Ticket Holder,Tigers,8176.96
10867,Online Shopper,Bulls,1016.18
10868,Online Shopper,Lions,2139.49
10869,Loyal Fan,Tigers,1287.61
10870,Loyal Fan,Eagles,1350.11
10871,Online Shopper,Lions,2734.08
10872,Loyal Fan,Eagles,1177.49
10873,Season Ticket Holder,Warriors,2170.42
10874,Casual Fan,Bulls,1184.92
10875,Online Shopper,Bulls,1278.78
10876,Online Shopper,Eagles,1370.98
10877,Casual Fan,Bulls,1219.8
10878,Casual Fan,Tigers,351.91
10879,Casual Fan,Warriors,1010.46
10880,Casual Fan,Warriors,538.94
10881,Casual Fan,Eagles,245.98
10882,Casual Fan,Eagles,1062.49
10883,Season Ticket Holder,Eagles,4230.65
10884,Casual Fan,Warriors,1313.25
10885,Loyal Fan,Sharks,3740.91
10886,Casual Fan,Warriors,1288.67
10887,Casual Fan,Bulls,551.29
10888,Loyal Fan,Bulls,1557.06
10889,Loyal Fan,Tigers,3656.96
10890,Online Shopper,Tigers,1522.96
10891,Casual Fan,Eagles,1090.84
10892,Season Ticket Holder,Sharks,7790.15
10893,Loyal Fan,Sharks,1688.6
10894,Loyal Fan,Bulls,1181.11
10895,Online Shopper,Lions,1987.03
10896,Online Shopper,Eagles,1893.52
10897,Loyal Fan,Warriors,1664.64
10898,Loyal Fan,Sharks,2671.06
10899,Loyal Fan,Warriors,3329.14
10900,Casual Fan,Eagles,590.02
10901,Casual Fan,Tigers,439.24
10902,Loyal Fan,Tigers,3120.0
10903,Loyal Fan,Lions,3314.79
10904,Casual Fan,Sharks,1436.01
10905,Season Ticket Holder,Tigers,3033.1
10906,Online Shopper,Sharks,2701.01
10907,Casual Fan,Warriors,1171.14
10908,Loyal Fan,Tigers,3046.08
10909,Loyal Fan,Lions,1801.77
10910,Loyal Fan,Warriors,871.02
10911,Online Shopper,Lions,1670.39
10912,Online Shopper,Sharks,1071.58
10913,Season Ticket Holder,Warriors,4028.75
10914,Season Ticket Holder,Tigers,8489.97
10915,Season Ticket Holder,Warriors,3070.78
10916,Season Ticket Holder,Tigers,8539.63
10917,Loyal Fan,Lions,2412.18
10918,Loyal Fan,Lions,3482.49
10919,Casual Fan,Eagles,497.02
10920,Casual Fan,Lions,987.49
10921,Loyal Fan,Sharks,2581.08
10922,Online Shopper,Tigers,2795.25
10923,Casual Fan,Bulls,351.02
10924,Casual Fan,Lions,386.4
10925,Loyal Fan,Lions,3836.69
10926,Loyal Fan,Lions,1113.49
10927,Loyal Fan,Bulls,2830.98
10928,Online Shopper,Tigers,463.52
10929,Casual Fan,Warriors,207.79
10930,Online Shopper,Lions,1912.3
10931,Loyal Fan,Lions,2564.38
10932,Casual Fan,Lions,902.24
10933,Casual Fan,Sharks,763.11
10934,Online Shopper,Bulls,2304.37
10935,Online Shopper,Sharks,2978.91
10936,Loyal Fan,Lions,1682.5
10937,Season Ticket Holder,Eagles,4264.08
10938,Loyal Fan,Lions,1833.76
10939,Online Shopper,Eagles,2360.83
10940,Loyal Fan,Bulls,1913.65
10941,Loyal Fan,Warriors,2965.56
10942,Online Shopper,Bulls,1503.9
10943,Loyal Fan,Warriors,2744.97
10944,Casual Fan,Eagles,1260.62
10945,Casual Fan,Eagles,819.68
10946,Loyal Fan,Bulls,2320.55
10947,Online Shopper,Eagles,1020.83
10948,Online Shopper,Sharks,1692.94
10949,Online Shopper,Sharks,1008.51
10950,Casual Fan,Warriors,1281.0
10951,Casual Fan,Bulls,644.41
10952,Loyal Fan,Warriors,1213.14
10953,Loyal Fan,Lions,1567.9
10954,Loyal Fan,Eagles,2510.66
10955,Season Ticket Holder,Bulls,8414.01
10956,Online Shopper,Bulls,1111.52
10957,Online Shopper,Sharks,1013.84
10958,Casual Fan,Warriors,669.18
10959,Casual Fan,Eagles,1454.86
10960,Casual Fan,Eagles,1283.31
10961,Casual Fan,Sharks,309.54
10962,Casual Fan,Sharks,959.25
10963,Loyal Fan,Eagles,3333.97
10964,Loyal Fan,Warriors,3257.63
10965,Season Ticket Holder,Lions,5421.92
10966,Casual Fan,Eagles,1124.56
10967,Season Ticket Holder,Eagles,6085.11
10968,Loyal Fan,Lions,1444.62
10969,Casual Fan,Bulls,178.48
10970,Loyal Fan,Eagles,1982.4
10971,Loyal Fan,Eagles,998.2
10972,Loyal Fan,Tigers,2064.04
10973,Loyal Fan,Lions,3452.41
10974,Season Ticket Holder,Tigers,7910.06
10975,Casual Fan,Eagles,147.7
10976,Casual Fan,Sharks,197.35
10977,Casual Fan,Warriors,1037.81
10978,Casual Fan,Eagles,800.0
10979,Casual Fan,Sharks,309.1
10980,Loyal Fan,Eagles,3377.69
10981,Season Ticket Holder,Bulls,3515.47
10982,Online Shopper,Warriors,511.0
10983,Online Shopper,Lions,2323.67
10984,Casual Fan,Tigers,951.38
10985,Loyal Fan,Tigers,2062.22
10986,Season Ticket Holder,Bulls,6849.08
10987,Casual Fan,Sharks,1375.93
10988,Loyal Fan,Tigers,909.38
10989,Casual Fan,Tigers,978.75
10990,Online Shopper,Lions,889.05
10991,Casual Fan,Lions,763.79
10992,Online Shopper,Lions,1444.75
10993,Online Shopper,Sharks,1352.95
10994,Loyal Fan,Sharks,1409.14
10995,Season Ticket Holder,Sharks,7618.55
10996,Casual Fan,Tigers,631.33
10997,Casual Fan,Sharks,1342.07
10998,Loyal Fan,Lions,1934.94
10999,Season Ticket Holder,Bulls,7877.99
11000,Loyal Fan,Sharks,2542.29
11001,Loyal Fan,Tigers,2034.0
11002,Casual Fan,Sharks,1085.65
11003,Loyal Fan,Tigers,3317.29
11004,Loyal Fan,Eagles,2344.61
11005,Casual Fan,Eagles,695.59
11006,Casual Fan,Sharks,908.39
11007,Season Ticket Holder,Tigers,6096.14
11008,Casual Fan,Lions,695.67
11009,Online Shopper,Bulls,2345.69
11010,Casual Fan,Eagles,659.61
11011,Online Shopper,Bulls,1523.1
11012,Casual Fan,Warriors,947.45
11013,Casual Fan,Warriors,1481.59
11014,Season Ticket Holder,Lions,3824.8
11015,Casual Fan,Lions,424.73
11016,Loyal Fan,Warriors,1366.04
11017,Online Shopper,Warriors,2161.5
11018,Online Shopper,Tigers,1512.56
11019,Loyal Fan,Lions,2043.54
11020,Casual Fan,Tigers,385.73
11021,Online Shopper,Warriors,2706.07
11022,Online Shopper,Warriors,1496.57
11023,Season Ticket Holder,Warriors,6253.85
11024,Casual Fan,Lions,257.54
11025,Online Shopper,Eagles,591.52
11026,Casual Fan,Lions,194.3
11027,Season Ticket Holder,Warriors,4571.42
11028,Casual Fan,Tigers,762.04
11029,Online Shopper,Lions,960.36
11030,Casual Fan,Bulls,589.55
11031,Casual Fan,Sharks,108.76
11032,Online Shopper,Lions,1247.94
11033,Casual Fan,Lions,266.84
11034,Season Ticket Holder,Tigers,2898.69
11035,Casual Fan,Warriors,106.31
11036,Casual Fan,Sharks,1074.93
11037,Casual Fan,Tigers,1403.8
11038,Casual Fan,Lions,970.16
11039,Casual Fan,Sharks,234.68
11040,Loyal Fan,Sharks,3966.88
11041,Loyal Fan,Bulls,3921.87
11042,Online Shopper,Lions,1564.23
11043,Online Shopper,Warriors,591.25
11044,Online Shopper,Bulls,2246.0
11045,Loyal Fan,Eagles,3876.7
11046,Casual Fan,Tigers,1190.18
11047,Loyal Fan,Bulls,2797.45
11048,Online Shopper,Bulls,1949.25
11049,Online Shopper,Bulls,2940.38
11050,Loyal Fan,Sharks,1033.98
11051,Online Shopper,Sharks,703.8
11052,Loyal Fan,Tigers,3458.6
11053,Loyal Fan,Sharks,1264.36
11054,Loyal Fan,Eagles,2026.55
11055,Loyal Fan,Warriors,1700.8
11056,Online Shopper,Eagles,957.3
11057,Season Ticket Holder,Tigers,2180.05
11058,Loyal Fan,Eagles,2612.0
11059,Casual Fan,Eagles,661.74
11060,Online Shopper,Warriors,1789.29
11061,Season Ticket Holder,Lions,4131.56
11062,Casual Fan,Lions,1418.05
11063,Loyal Fan,Bulls,2692.31
11064,Casual Fan,Sharks,1445.69
11065,Casual Fan,Tigers,590.01
11066,Season Ticket Holder,Warriors,2016.03
11067,Casual Fan,Tigers,1193.77
11068,Online Shopper,Tigers,2533.92
11069,Loyal Fan,Sharks,987.85
11070,Casual Fan,Eagles,975.52
11071,Online Shopper,Lions,2084.75
11072,Casual Fan,Warriors,304.03
11073,Casual Fan,Eagles,873.53
11074,Season Ticket Holder,Sharks,3702.39
11075,Online Shopper,Warriors,344.42
11076,Casual Fan,Tigers,1313.68
11077,Casual Fan,Eagles,788.37
11078,Casual Fan,Sharks,1194.38
11079,Casual Fan,Sharks,1112.05
11080,Casual Fan,Warriors,1491.19
11081,Loyal Fan,Sharks,2201.45
11082,Season Ticket Holder,Warriors,4992.85
11083,Season Ticket Holder,Lions,3972.29
11084,Online Shopper,Sharks,1987.9
11085,Season Ticket Holder,Warriors,5402.79
11086,Online Shopper,Warriors,2267.66
11087,Online Shopper,Tigers,1262.58
11088,Online Shopper,Tigers,653.28
11089,Casual Fan,Tigers,1307.41
11090,Casual Fan,Bulls,1259.27
11091,Loyal Fan,Lions,1923.2
11092,Casual Fan,Lions,1066.49
11093,Loyal Fan,Tigers,2375.69
11094,Loyal Fan,Eagles,3235.11
11095,Casual Fan,Tigers,646.19
11096,Casual Fan,Lions,849.89
11097,Loyal Fan,Tigers,985.01
11098,Online Shopper,Eagles,772.26
11099,Online Shopper,Eagles,2410.77
11100,Loyal Fan,Lions,2021.01
11101,Loyal Fan,Bulls,912.34
11102,Casual Fan,Lions,334.69
11103,Online Shopper,Bulls,1411.31
11104,Online Shopper,Lions,2238.37
11105,Loyal Fan,Warriors,1963.15
11106,Online Shopper,Eagles,2312.0
11107,Loyal Fan,Lions,3545.79
11108,Casual Fan,Eagles,577.59
11109,Season Ticket Holder,Warriors,7602.63
11110,Loyal Fan,Eagles,1206.02
11111,Loyal Fan,Eagles,2128.91
11112,Casual Fan,Sharks,236.59
11113,Casual Fan,Bulls,173.54
11114,Season Ticket Holder,Eagles,2451.69
11115,Season Ticket Holder,Tigers,2733.26
11116,Loyal Fan,Eagles,3474.32
11117,Loyal Fan,Bulls,2539.77
11118,Online Shopper,Warriors,2857.95
11119,Loyal Fan,Tigers,2521.6
11120,Online Shopper,Tigers,1997.52
11121,Online Shopper,Tigers,798.11
11122,Loyal Fan,Warriors,2529.86
11123,Online Shopper,Bulls,1340.32
11124,Loyal Fan,Warriors,3780.59
11125,Casual Fan,Tigers,1407.49
11126,Casual Fan,Tigers,377.9
11127,Casual Fan,Warriors,968.18
11128,Online Shopper,Warriors,2023.07
11129,Online Shopper,Lions,1818.84
11130,Season Ticket Holder,Bulls,2870.31
11131,Season Ticket Holder,Bulls,6578.11
11132,Casual Fan,Bulls,1218.72
11133,Loyal Fan,Eagles,1904.72
11134,Online Shopper,Tigers,1689.29
11135,Season Ticket Holder,Tigers,2814.3
11136,Casual Fan,Bulls,1402.96
11137,Casual Fan,Eagles,253.35
11138,Casual Fan,Eagles,391.73
11139,Loyal Fan,Warriors,1755.13
11140,Online Shopper,Eagles,2529.63
11141,Casual Fan,Bulls,1080.92
11142,Online Shopper,Lions,318.94
11143,Online Shopper,Eagles,795.62
11144,Online Shopper,Tigers,2325.41
11145,Casual Fan,Tigers,665.37
11146,Casual Fan,Eagles,136.7
11147,Online Shopper,Lions,2902.58
11148,Online Shopper,Bulls,708.33
11149,Casual Fan,Bulls,814.65
11150,Online Shopper,Tigers,970.45
11151,Loyal Fan,Warriors,3159.9
11152,Online Shopper,Lions,2397.16
11153,Loyal Fan,Eagles,2071.11
11154,Loyal Fan,Sharks,2907.04
11155,Casual Fan,Lions,1372.7
11156,Loyal Fan,Warriors,3407.39
11157,Loyal Fan,Warriors,2127.67
11158,Loyal Fan,Lions,2212.72
11159,Casual Fan,Sharks,1341.63
11160,Online Shopper,Sharks,392.81
11161,Loyal Fan,Bulls,873.0
11162,Online Shopper,Lions,855.65
11163,Online Shopper,Sharks,2534.58
11164,Loyal Fan,Bulls,1290.28
11165,Loyal Fan,Warriors,1712.89
11166,Online Shopper,Lions,1998.49
11167,Online Shopper,Warriors,797.46
11168,Casual Fan,Sharks,524.36
11169,Online Shopper,Lions,1560.66
11170,Loyal Fan,Tigers,1529.95
11171,Casual Fan,Lions,1489.38
11172,Online Shopper,Bulls,741.3
11173,Loyal Fan,Bulls,3519.8
11174,Online Shopper,Sharks,1569.27
11175,Casual Fan,Warriors,280.77
11176,Online Shopper,Bulls,619.91
11177,Casual Fan,Lions,800.41
11178,Casual Fan,Bulls,594.93
11179,Loyal Fan,Tigers,1550.73
11180,Loyal Fan,Lions,3868.61
11181,Online Shopper,Sharks,1551.13
11182,Loyal Fan,Lions,3772.2
11183,Loyal Fan,Lions,1324.8
11184,Loyal Fan,Sharks,1387.09
11185,Loyal Fan,Bulls,2707.29
11186,Online Shopper,Tigers,1028.66
11187,Casual Fan,Bulls,358.91
11188,Season Ticket Holder,Bulls,2662.8
11189,Loyal Fan,Warriors,1044.07
11190,Online Shopper,Sharks,2333.55
11191,Casual Fan,Warriors,495.03
11192,Casual Fan,Eagles,1469.79
11193,Online Shopper,Tigers,794.43
11194,Season Ticket Holder,Lions,4481.13
11195,Online Shopper,Eagles,1312.25
11196,Loyal Fan,Lions,2400.49
11197,Loyal Fan,Lions,3586.03
11198,Online Shopper,Bulls,2553.88
11199,Loyal Fan,Sharks,831.86
11200,Online Shopper,Bulls,1404.99
11201,Casual Fan,Tigers,1259.11
11202,Casual Fan,Lions,100.28
11203,Online Shopper,Eagles,1740.83
11204,Online Shopper,Sharks,1000.58
11205,Loyal Fan,Warriors,2120.86
11206,Loyal Fan,Warriors,2144.98
11207,Casual Fan,Bulls,648.46
11208,Casual Fan,Tigers,1348.73
11209,Loyal Fan,Bulls,2516.68
11210,Casual Fan,Lions,1365.25
11211,Online Shopper,Lions,2262.2
11212,Online Shopper,Bulls,1248.02
11213,Casual Fan,Tigers,790.99
11214,Casual Fan,Warriors,645.8
11215,Loyal Fan,Sharks,3451.44
11216,Casual Fan,Eagles,362.64
11217,Casual Fan,Lions,1410.98
11218,Casual Fan,Warriors,912.59
11219,Online Shopper,Tigers,1951.75
11220,Loyal Fan,Sharks,2453.76
11221,Loyal Fan,Warriors,2574.39
11222,Loyal Fan,Sharks,2936.56
11223,Online Shopper,Warriors,2068.6
11224,Casual Fan,Eagles,399.81
11225,Loyal Fan,Eagles,2663.81
11226,Online Shopper,Lions,1257.49
11227,Casual Fan,Tigers,991.84
11228,Casual Fan,Sharks,866.97
11229,Season Ticket Holder,Lions,3257.76
11230,Loyal Fan,Sharks,3151.15
11231,Loyal Fan,Tigers,2262.44
11232,Casual Fan,Lions,872.02
11233,Loyal Fan,Eagles,2952.46
11234,Online Shopper,Lions,2062.75
11235,Loyal Fan,Bulls,3196.57
11236,Loyal Fan,Eagles,1461.61
11237,Loyal Fan,Tigers,1153.25
11238,Casual Fan,Warriors,1036.85
11239,Loyal Fan,Tigers,1555.15
11240,Loyal Fan,Eagles,1166.74
11241,Online Shopper,Sharks,654.34
11242,Casual Fan,Tigers,537.92
11243,Casual Fan,Warriors,1488.5
11244,Loyal Fan,Lions,1303.23
11245,Casual Fan,Sharks,517.95
11246,Loyal Fan,Warriors,3746.35
11247,Casual Fan,Lions,1448.63
11248,Loyal Fan,Eagles,1532.3
11249,Online Shopper,Eagles,2677.22
11250,Season Ticket Holder,Bulls,2972.43
11251,Loyal Fan,Eagles,3236.92
11252,Loyal Fan,Sharks,841.63
11253,Loyal Fan,Tigers,2101.18
11254,Casual Fan,Warriors,446.27
11255,Loyal Fan,Lions,3052.83
11256,Online Shopper,Tigers,343.35
11257,Online Shopper,Warriors,1555.23
11258,Online Shopper,Bulls,2181.17
11259,Casual Fan,Eagles,165.39
11260,Season Ticket Holder,Tigers,8281.8
11261,Loyal Fan,Warriors,1955.83
11262,Casual Fan,Lions,331.37
11263,Casual Fan,Warriors,415.65
11264,Season Ticket Holder,Lions,4372.34
11265,Casual Fan,Bulls,377.73
11266,Online Shopper,Sharks,1678.56
11267,Loyal Fan,Tigers,2825.38
11268,Season Ticket Holder,Lions,5034.01
11269,Casual Fan,Bulls,697.85
11270,Casual Fan,Sharks,1194.38
11271,Season Ticket Holder,Sharks,4107.12
11272,Casual Fan,Bulls,971.88
11273,Casual Fan,Lions,1350.09
11274,Casual Fan,Warriors,410.12
11275,Loyal Fan,Eagles,2783.68
11276,Casual Fan,Bulls,1427.16
11277,Loyal Fan,Sharks,2495.34
11278,Loyal Fan,Lions,3926.07
11279,Online Shopper,Warriors,1137.12
11280,Casual Fan,Sharks,890.01
11281,Casual Fan,Sharks,535.45
11282,Casual Fan,Warriors,105.21
11283,Casual Fan,Lions,1496.23
11284,Casual Fan,Tigers,436.08
11285,Season Ticket Holder,Warriors,8811.71
11286,Season Ticket Holder,Sharks,6571.23
11287,Casual Fan,Warriors,1365.51
11288,Casual Fan,Warriors,1454.08
11289,Casual Fan,Warriors,894.96
11290,Casual Fan,Warriors,1499.57
11291,Casual Fan,Tigers,1174.26
11292,Online Shopper,Bulls,1714.3
11293,Casual Fan,Lions,1016.92
11294,Casual Fan,Eagles,371.98
11295,Casual Fan,Sharks,115.45
11296,Casual Fan,Warriors,459.51
11297,Loyal Fan,Bulls,2191.91
11298,Loyal Fan,Bulls,1529.77
11299,Online Shopper,Sharks,1687.9
11300,Casual Fan,Lions,1021.12
11301,Loyal Fan,Warriors,2898.54
11302,Casual Fan,Warriors,1351.27
11303,Online Shopper,Lions,2909.06
11304,Loyal Fan,Tigers,3650.22
11305,Online Shopper,Tigers,1974.47
11306,Season Ticket Holder,Tigers,3440.35
11307,Casual Fan,Bulls,1420.83
11308,Online Shopper,Sharks,772.12
11309,Loyal Fan,Warriors,1284.57
11310,Season Ticket Holder,Bulls,4222.99
11311,Casual Fan,Warriors,903.05
11312,Season Ticket Holder,Warriors,6770.31
11313,Casual Fan,Sharks,118.61
11314,Loyal Fan,Warriors,3289.67
11315,Loyal Fan,Lions,1360.06
11316,Online Shopper,Bulls,1100.51
11317,Casual Fan,Sharks,550.92
11318,Loyal Fan,Lions,1863.83
11319,Online Shopper,Tigers,2352.99
11320,Online Shopper,Bulls,410.55
11321,Casual Fan,Warriors,375.12
11322,Casual Fan,Warriors,131.25
11323,Loyal Fan,Bulls,3290.56
11324,Online Shopper,Warriors,2956.05
11325,Casual Fan,Tigers,1023.37
11326,Online Shopper,Tigers,1893.38
11327,Casual Fan,Bulls,1371.29
11328,Casual Fan,Tigers,456.94
11329,Loyal Fan,Tigers,1012.68
11330,Loyal Fan,Sharks,2431.9
11331,Online Shopper,Bulls,1002.94
11332,Casual Fan,Lions,731.51
11333,Casual Fan,Bulls,738.82
11334,Season Ticket Holder,Bulls,4231.82
11335,Season Ticket Holder,Bulls,5404.27
11336,Online Shopper,Eagles,1326.41
11337,Loyal Fan,Warriors,1161.79
11338,Casual Fan,Lions,1313.42
11339,Online Shopper,Warriors,2193.44
11340,Casual Fan,Tigers,157.83
11341,Loyal Fan,Sharks,1170.52
11342,Online Shopper,Sharks,560.59
11343,Casual Fan,Sharks,186.44
11344,Casual Fan,Bulls,182.68
11345,Season Ticket Holder,Lions,3099.79
11346,Casual Fan,Tigers,1287.02
11347,Casual Fan,Bulls,1259.53
11348,Casual Fan,Warriors,1196.41
11349,Casual Fan,Bulls,960.59
11350,Loyal Fan,Sharks,3115.18
