TransactionID,Region,CustomerID,CustomerSegment,Team_Affiliation,ProductID,Category,Quantity,UnitPrice,Revenue,InventoryUnits,UnitsSold,SellThroughRatePct,CustomerLifetimeValue
263,North,4126,Online Shopper,Bulls,P04007,Accessories,2,42.81,85.62,167,2,1.2,786.17
264,North,2111,Casual Fan,Lions,P00838,Fan Merchandise,1,86.64,86.64,312,1,0.32,707.89
265,East,3990,Online Shopper,Bulls,P00709,Training Gear,1,119.88,119.88,149,1,0.67,1923.25
266,South,3330,Online Shopper,Eagles,P03559,Jerseys,4,12.59,50.36,306,4,1.31,4237.24
267,West,9200,Loyal Fan,Eagles,P00766,Footwear,5,39.72,198.6,335,5,1.49,571.06
268,West,4328,Season Ticket Holder,Warriors,P04444,Footwear,4,15.23,60.92,289,4,1.38,1972.71
269,East,7894,Season Ticket Holder,Sharks,P02052,Footwear,4,27.76,111.04,113,1,0.88,2913.33
270,East,4947,Online Shopper,Lions,P00226,Footwear,4,34.87,139.48,107,4,3.74,891.01
271,South,3980,Loyal Fan,Lions,P01410,Footwear,4,14.14,56.56,366,3,0.82,951.17
272,West,2132,Casual Fan,Sharks,P03459,Footwear,4,71.3,285.2,119,4,3.36,2972.54
273,West,8849,Online Shopper,Warriors,P03162,Fan Merchandise,3,67.76,203.28,498,3,0.6,2834.76
274,West,1532,Casual Fan,Eagles,P03016,Jerseys,5,50.83,254.15,139,5,3.6,3790.85
275,North,9844,Casual Fan,Sharks,P02135,Fan Merchandise,5,54.55,272.75,336,5,1.49,1390.86
276,West,5311,Loyal Fan,Lions,P02360,Footwear,5,85.2,426,239,5,2.09,2860.59
277,North,1400,Loyal Fan,Lions,P00744,Accessories,3,122.67,368.01,217,3,1.38,4456.94
278,South,9152,Season Ticket Holder,Eagles,P02430,Training Gear,3,146.52,439.56,153,3,1.96,2203.87
279,North,9011,Loyal Fan,Eagles,P02874,Footwear,3,124.36,373.08,115,3,2.61,1917.63
280,South,5568,Online Shopper,Tigers,P03907,Footwear,1,64.57,64.57,444,1,0.23,4146.6
281,West,8191,Online Shopper,Bulls,P04699,Footwear,5,132.57,662.85,158,1,0.63,3925.64
282,West,8665,Casual Fan,Sharks,P03369,Footwear,2,125.39,250.78,101,2,1.98,1674.3
283,South,6461,Season Ticket Holder,Eagles,P01869,Fan Merchandise,4,137.71,550.84,494,4,0.81,1404.07
284,East,5780,Casual Fan,Tigers,P00951,Training Gear,1,19.18,19.18,367,1,0.27,3211.28
285,South,8004,Casual Fan,Warriors,P03624,Jerseys,1,59.49,59.49,410,1,0.24,1396.6
286,East,9535,Season Ticket Holder,Lions,P00292,Jerseys,4,16.51,66.04,302,4,1.32,2199.95
287,North,2013,Casual Fan,Sharks,P01588,Footwear,1,55,55,343,1,0.29,2508.69
288,North,8421,Season Ticket Holder,Bulls,P02013,Jerseys,3,49.28,147.84,399,3,0.75,4134.62
289,North,7173,Casual Fan,Warriors,P01529,Accessories,1,137.46,137.46,174,1,0.57,4712.72
290,West,5545,Casual Fan,Sharks,P01912,Jerseys,5,142.29,711.45,392,4,1.02,2721.84
291,North,9797,Season Ticket Holder,Sharks,P01935,Footwear,5,107.31,536.55,102,5,4.9,3020.39
292,East,7381,Online Shopper,Eagles,P02002,Jerseys,2,49.59,99.18,257,2,0.78,1950.79
293,North,2340,Casual Fan,Tigers,P00938,Footwear,5,10.97,54.85,268,5,1.87,2060.58
294,South,5906,Casual Fan,Sharks,P03221,Accessories,4,103.88,415.52,106,4,3.77,3533.96
295,South,1348,Online Shopper,Bulls,P00417,Footwear,4,79.92,319.68,469,4,0.85,4865.58
296,West,4991,Season Ticket Holder,Warriors,P01726,Fan Merchandise,5,39.03,195.15,425,5,1.18,382.32
297,South,4284,Season Ticket Holder,Bulls,P03722,Fan Merchandise,3,34.61,103.83,487,3,0.62,3874.95
298,East,5826,Online Shopper,Sharks,P03921,Footwear,5,88.38,441.9,338,3,0.89,1947.2
299,North,5461,Season Ticket Holder,Bulls,P00961,Jerseys,3,28.24,84.72,135,3,2.22,2119.56
300,West,8946,Loyal Fan,Bulls,P02509,Training Gear,4,86.87,347.48,344,4,1.16,1687.1
301,North,3178,Casual Fan,Tigers,P03406,Fan Merchandise,5,138.24,691.2,53,5,9.43,2750.16
302,North,4829,Season Ticket Holder,Lions,P01973,Training Gear,2,120.81,241.62,223,2,0.9,2969.84
303,East,8010,Online Shopper,Sharks,P01487,Jerseys,4,141.8,567.2,159,4,2.52,3358.36
304,South,1073,Casual Fan,Warriors,P01680,Fan Merchandise,2,44.76,89.52,256,2,0.78,3091.16
305,South,6846,Online Shopper,Lions,P00224,Jerseys,4,143.29,573.16,450,1,0.22,3895.34
306,North,3813,Season Ticket Holder,Bulls,P03710,Training Gear,1,76.53,76.53,336,1,0.3,3152.45
307,West,8527,Online Shopper,Lions,P02611,Fan Merchandise,1,98.29,98.29,344,1,0.29,4904.12
308,South,3055,Online Shopper,Eagles,P00978,Jerseys,1,51.16,51.16,276,1,0.36,1669.64
309,West,8068,Casual Fan,Eagles,P02282,Fan Merchandise,2,149.19,298.38,199,2,1.01,3195.69
310,South,9183,Casual Fan,Sharks,P02321,Footwear,3,71.29,213.87,391,3,0.77,649.54
311,West,1548,Season Ticket Holder,Warriors,P00093,Fan Merchandise,4,36.25,145,113,4,3.54,1998.57
312,East,8833,Online Shopper,Eagles,P04825,Jerseys,1,90.35,90.35,116,1,0.86,704.42
313,West,9338,Online Shopper,Bulls,P03190,Fan Merchandise,2,45.78,91.56,451,2,0.44,2905.79
314,East,7682,Season Ticket Holder,Tigers,P01162,Jerseys,4,71.04,284.16,230,4,1.74,4474.56
315,East,4053,Online Shopper,Tigers,P03860,Training Gear,1,39.13,39.13,493,1,0.2,3454.63
316,West,6787,Online Shopper,Bulls,P04814,Footwear,1,64.15,64.15,276,1,0.36,4961.68
317,East,1508,Online Shopper,Lions,P03489,Footwear,1,22.95,22.95,292,1,0.34,4144.4
318,North,4191,Online Shopper,Bulls,P02169,Jerseys,2,49.87,99.74,139,2,1.44,4422.49
319,East,4654,Loyal Fan,Lions,P04954,Training Gear,3,44.83,134.49,341,3,0.88,3657.97
320,South,5025,Season Ticket Holder,Lions,P03813,Jerseys,1,142.68,142.68,390,1,0.26,1225.94
321,West,4193,Season Ticket Holder,Tigers,P02713,Accessories,1,92.96,92.96,225,1,0.44,2060.22
322,North,6325,Online Shopper,Eagles,P00004,Jerseys,3,13.72,41.16,425,3,0.71,3492.64
323,West,1325,Season Ticket Holder,Bulls,P04208,Fan Merchandise,3,137.92,413.76,162,1,0.62,3032.17
324,South,5835,Loyal Fan,Eagles,P02630,Jerseys,5,100.21,501.05,120,1,0.83,2798.65
325,South,1560,Online Shopper,Sharks,P04510,Jerseys,1,57.2,57.2,336,1,0.3,1184.72
326,South,5166,Casual Fan,Warriors,P03450,Jerseys,4,61.3,245.2,256,4,1.56,4739.37
327,East,3091,Loyal Fan,Tigers,P02456,Footwear,5,14.4,72,430,5,1.16,338.31
328,East,2832,Casual Fan,Lions,P01625,Jerseys,4,146.41,585.64,288,4,1.39,4757.33
329,West,7862,Season Ticket Holder,Warriors,P04339,Footwear,3,130.47,391.41,179,3,1.68,1280.58
330,West,2603,Season Ticket Holder,Lions,P01097,Fan Merchandise,5,19.16,95.8,451,5,1.11,2550.26
331,North,9489,Season Ticket Holder,Warriors,P01853,Training Gear,2,105.42,210.84,233,2,0.86,2471.6
332,North,2911,Online Shopper,Warriors,P04864,Accessories,5,72.89,364.45,187,5,2.67,370.08
333,West,2464,Loyal Fan,Eagles,P04589,Jerseys,5,123.16,615.8,165,5,3.03,4145.59
334,East,1845,Loyal Fan,Sharks,P02074,Accessories,3,97.27,291.81,95,3,3.16,503.77
335,South,5189,Online Shopper,Sharks,P01083,Jerseys,1,67.79,67.79,115,1,0.87,655.13
336,West,4648,Online Shopper,Lions,P04104,Training Gear,3,71.1,213.3,59,3,5.08,1049.84
337,North,4376,Season Ticket Holder,Tigers,P02195,Jerseys,3,101.22,303.66,236,3,1.27,2880.61
338,East,6659,Loyal Fan,Sharks,P03268,Footwear,3,101.66,304.98,381,1,0.26,2589.93
339,West,8844,Season Ticket Holder,Tigers,P04620,Footwear,4,88.07,352.28,416,4,0.96,4028.84
340,West,7609,Loyal Fan,Lions,P00712,Fan Merchandise,2,133.78,267.56,327,2,0.61,2761.12
341,East,5723,Online Shopper,Tigers,P03385,Jerseys,4,119.11,476.44,154,4,2.6,2635.59
342,West,1948,Season Ticket Holder,Warriors,P04270,Accessories,5,26.61,133.05,70,5,7.14,1070.9
343,East,3067,Loyal Fan,Warriors,P03872,Jerseys,3,132.06,396.18,354,3,0.85,1505.83
344,South,4040,Online Shopper,Lions,P00377,Training Gear,1,38.25,38.25,141,1,0.71,2409.91
345,East,8721,Casual Fan,Tigers,P03773,Fan Merchandise,3,143.06,429.18,308,3,0.97,4184.11
346,East,2985,Season Ticket Holder,Tigers,P00197,Footwear,4,123.02,492.08,470,2,0.43,2210
347,East,8930,Loyal Fan,Lions,P04226,Footwear,2,137.28,274.56,475,2,0.42,1892.98
348,West,6309,Loyal Fan,Sharks,P02437,Fan Merchandise,4,104.72,418.88,461,4,0.87,3783.98
349,West,5267,Season Ticket Holder,Eagles,P00182,Footwear,3,101.22,303.66,246,3,1.22,3712.86
350,East,2372,Loyal Fan,Sharks,P04805,Footwear,2,44.88,89.76,177,2,1.13,4141.57
351,West,1355,Casual Fan,Bulls,P03900,Accessories,1,97.66,97.66,232,1,0.43,4116.08
352,North,8118,Casual Fan,Eagles,P00913,Accessories,4,68.83,275.32,118,4,3.39,1866.95
353,North,4289,Loyal Fan,Tigers,P02790,Jerseys,4,31.47,125.88,378,4,1.06,1351.06
354,West,9481,Season Ticket Holder,Eagles,P00369,Training Gear,5,60.41,302.05,175,5,2.86,4431.16
355,West,2331,Loyal Fan,Eagles,P00006,Footwear,2,102.7,205.4,265,2,0.75,3544.34
356,East,3675,Loyal Fan,Tigers,P00912,Jerseys,4,132.6,530.4,295,4,1.36,206.67
357,South,5501,Casual Fan,Warriors,P04831,Training Gear,5,71.33,356.65,168,5,2.98,1823.35
358,West,7598,Online Shopper,Eagles,P03625,Footwear,1,50.6,50.6,302,1,0.33,2936.32
359,North,6956,Online Shopper,Lions,P01764,Jerseys,4,32.54,130.16,464,4,0.86,4582.62
360,East,7201,Loyal Fan,Sharks,P01794,Accessories,4,66.42,265.68,304,4,1.32,1248.71
361,West,9634,Season Ticket Holder,Tigers,P00410,Fan Merchandise,3,49.84,149.52,424,3,0.71,1188.67
362,North,9544,Casual Fan,Tigers,P01926,Fan Merchandise,4,72.61,290.44,255,4,1.57,3558.06
363,North,6356,Online Shopper,Eagles,P00915,Fan Merchandise,1,24.1,24.1,154,1,0.65,3212.04
364,South,9372,Loyal Fan,Warriors,P03063,Fan Merchandise,5,112.97,564.85,100,4,4,2961.54
365,East,6840,Season Ticket Holder,Warriors,P00611,Jerseys,2,10.62,21.24,76,2,2.63,2159.57
366,East,3141,Casual Fan,Sharks,P02532,Footwear,1,107.94,107.94,454,1,0.22,4407.36
367,South,9563,Online Shopper,Sharks,P00167,Training Gear,2,52.93,105.86,136,2,1.47,1984.66
368,South,9193,Online Shopper,Warriors,P00136,Footwear,1,60.29,60.29,151,1,0.66,2635.6
369,East,9345,Online Shopper,Bulls,P04097,Accessories,5,33.96,169.8,373,3,0.8,298.42
370,East,1090,Season Ticket Holder,Warriors,P04827,Accessories,3,145.55,436.65,181,3,1.66,627.46
371,West,8362,Season Ticket Holder,Warriors,P03124,Footwear,5,17.41,87.05,160,5,3.12,4846.06
372,West,9239,Season Ticket Holder,Eagles,P04325,Fan Merchandise,2,49.63,99.26,62,2,3.23,517.75
373,South,4955,Loyal Fan,Lions,P03000,Footwear,2,30.57,61.14,209,2,0.96,3276.63
374,West,4583,Casual Fan,Sharks,P02873,Footwear,4,77.52,310.08,292,4,1.37,167.58
375,North,2080,Loyal Fan,Bulls,P00275,Fan Merchandise,3,88.4,265.2,118,3,2.54,4794.36
376,West,7744,Casual Fan,Bulls,P01940,Footwear,5,37.48,187.4,464,5,1.08,2487.75
377,West,9782,Season Ticket Holder,Tigers,P03301,Jerseys,5,101.74,508.7,109,3,2.75,3820.09
378,North,3814,Online Shopper,Warriors,P03512,Footwear,2,87.37,174.74,448,2,0.45,1293.81
379,South,5448,Season Ticket Holder,Warriors,P02082,Training Gear,3,127.9,383.7,451,3,0.67,4059.23
380,North,1171,Loyal Fan,Lions,P04975,Training Gear,5,136.92,684.6,153,5,3.27,2432.24
381,West,3351,Season Ticket Holder,Warriors,P02764,Training Gear,3,107.23,321.69,290,3,1.03,4326.38
382,South,5112,Season Ticket Holder,Sharks,P00971,Training Gear,3,98.24,294.72,67,3,4.48,706.68
383,West,4175,Season Ticket Holder,Bulls,P03229,Jerseys,5,94.75,473.75,461,5,1.08,2638.21
384,North,8237,Online Shopper,Warriors,P01327,Fan Merchandise,3,33.4,100.2,313,3,0.96,1621.98
385,North,9245,Casual Fan,Lions,P02694,Fan Merchandise,1,133.65,133.65,333,1,0.3,669.92
386,West,3062,Casual Fan,Eagles,P04493,Jerseys,2,60.43,120.86,495,2,0.4,1590.47
387,East,9296,Loyal Fan,Sharks,P01123,Jerseys,3,106.8,320.4,255,3,1.18,1099.84
388,East,2199,Casual Fan,Eagles,P03509,Fan Merchandise,3,71.69,215.07,67,3,4.48,2046.35
389,North,4780,Season Ticket Holder,Tigers,P00332,Fan Merchandise,1,136.41,136.41,312,1,0.32,3421.07
390,North,6537,Online Shopper,Lions,P00375,Fan Merchandise,4,67.06,268.24,259,4,1.54,255.52
391,East,9294,Season Ticket Holder,Tigers,P02997,Fan Merchandise,3,88.4,265.2,452,1,0.22,4778.61
392,East,6835,Season Ticket Holder,Tigers,P03606,Footwear,5,36.25,181.25,420,5,1.19,2860.23
393,West,6808,Loyal Fan,Bulls,P01523,Accessories,4,87.57,350.28,303,4,1.32,4932.08
394,West,4047,Season Ticket Holder,Tigers,P02636,Footwear,4,38.36,153.44,192,4,2.08,4850.85
395,East,2632,Season Ticket Holder,Tigers,P03199,Jerseys,1,121.23,121.23,489,1,0.2,2861.14
396,West,1619,Loyal Fan,Lions,P04378,Training Gear,5,61.42,307.1,465,5,1.08,215.88
397,West,2360,Casual Fan,Eagles,P01048,Footwear,4,69.41,277.64,476,4,0.84,3898.36
398,South,4135,Casual Fan,Warriors,P04578,Accessories,3,99.64,298.92,51,2,3.92,4722.38
399,West,8039,Casual Fan,Tigers,P04874,Footwear,1,22.03,22.03,142,1,0.7,4456.91
400,North,3594,Loyal Fan,Bulls,P01893,Footwear,1,54.07,54.07,170,1,0.59,3615.96
401,West,4303,Loyal Fan,Warriors,P00511,Jerseys,1,140.67,140.67,139,1,0.72,317.67
402,West,9116,Online Shopper,Bulls,P03128,Jerseys,2,130.7,261.4,326,2,0.61,1664.8
403,East,9550,Online Shopper,Warriors,P00074,Jerseys,4,42.37,169.48,113,4,3.54,2767.01
404,North,8970,Season Ticket Holder,Tigers,P03899,Jerseys,5,81.8,409,402,5,1.24,4838.32
405,West,1069,Season Ticket Holder,Sharks,P02366,Fan Merchandise,5,91.66,458.3,214,5,2.34,1781.52
406,West,7253,Loyal Fan,Warriors,P00549,Jerseys,2,52.23,104.46,448,2,0.45,4760.13
407,South,9534,Loyal Fan,Sharks,P03283,Jerseys,3,58.67,176.01,78,3,3.85,2455.65
408,West,2584,Online Shopper,Eagles,P00266,Accessories,4,146.91,587.64,208,1,0.48,333.07
409,West,6212,Season Ticket Holder,Warriors,P03409,Accessories,1,29.39,29.39,88,1,1.14,540.92
410,South,7959,Season Ticket Holder,Lions,P01857,Jerseys,2,137.59,275.18,176,2,1.14,1063.55
411,East,9057,Season Ticket Holder,Bulls,P04957,Training Gear,2,59.59,119.18,491,2,0.41,4350.77
412,West,9566,Casual Fan,Eagles,P03426,Training Gear,4,43.47,173.88,290,4,1.38,2202.47
413,South,3500,Online Shopper,Eagles,P04113,Jerseys,5,46.48,232.4,216,5,2.31,4111.44
414,North,2244,Casual Fan,Sharks,P00602,Jerseys,4,49.66,198.64,265,4,1.51,2313.21
415,East,9191,Season Ticket Holder,Tigers,P01360,Fan Merchandise,5,50.17,250.85,320,2,0.62,2878.69
416,North,8453,Loyal Fan,Bulls,P04304,Training Gear,4,45.57,182.28,361,4,1.11,3195.87
417,North,8900,Online Shopper,Lions,P01135,Accessories,5,127.95,639.75,335,5,1.49,2631.47
418,South,7484,Casual Fan,Lions,P02764,Jerseys,2,47.49,94.98,330,2,0.61,2714.61
419,West,7149,Season Ticket Holder,Sharks,P04027,Footwear,5,130.66,653.3,237,5,2.11,2582.92
420,South,2597,Casual Fan,Sharks,P02632,Accessories,4,145.7,582.8,96,4,4.17,2122.82
421,South,6972,Loyal Fan,Eagles,P02873,Jerseys,3,49.04,147.12,386,3,0.78,4490.98
422,South,2042,Online Shopper,Sharks,P00507,Footwear,4,89.11,356.44,233,4,1.72,1270.88
423,South,8507,Loyal Fan,Tigers,P02094,Accessories,2,73.86,147.72,458,2,0.44,4866
424,East,9233,Loyal Fan,Eagles,P02775,Footwear,5,128.54,642.7,479,3,0.63,3903.82
425,West,4777,Online Shopper,Eagles,P01804,Training Gear,5,53.16,265.8,436,2,0.46,2812.8
426,North,5856,Season Ticket Holder,Eagles,P03434,Training Gear,5,117.07,585.35,199,5,2.51,1293.65
427,North,6498,Season Ticket Holder,Lions,P02291,Footwear,2,76.59,153.18,421,2,0.48,1158.03
428,West,7691,Casual Fan,Bulls,P01180,Training Gear,4,98.33,393.32,469,4,0.85,3624.5
429,North,1868,Season Ticket Holder,Bulls,P03210,Jerseys,5,90.73,453.65,423,5,1.18,439.34
430,West,9117,Season Ticket Holder,Lions,P04174,Training Gear,3,18.74,56.22,310,3,0.97,2240.01
431,North,6448,Season Ticket Holder,Eagles,P04794,Jerseys,3,92.4,277.2,345,3,0.87,1371.01
432,South,1048,Casual Fan,Tigers,P04238,Jerseys,1,125.85,125.85,332,1,0.3,518.38
433,North,7347,Online Shopper,Warriors,P03357,Accessories,3,50.38,151.14,384,3,0.78,4840.67
434,West,7573,Season Ticket Holder,Eagles,P02566,Footwear,1,66.38,66.38,365,1,0.27,1731.22
435,West,9027,Loyal Fan,Sharks,P00275,Fan Merchandise,5,38.72,193.6,496,5,1.01,1422.52
436,West,4780,Season Ticket Holder,Bulls,P04522,Footwear,2,39.35,78.7,127,2,1.57,406.55
437,West,8303,Season Ticket Holder,Warriors,P02504,Jerseys,2,52.99,105.98,128,2,1.56,4379.47
438,West,9437,Online Shopper,Lions,P03201,Footwear,2,115.52,231.04,480,2,0.42,379.15
439,East,5149,Loyal Fan,Lions,P04589,Footwear,5,77.38,386.9,484,2,0.41,212.29
440,East,1171,Casual Fan,Warriors,P03650,Footwear,5,106.77,533.85,221,5,2.26,1549.78
441,North,7874,Season Ticket Holder,Bulls,P02878,Accessories,4,140.99,563.96,422,4,0.95,2201.48
442,West,3822,Season Ticket Holder,Bulls,P01073,Training Gear,3,112.25,336.75,332,3,0.9,3040.36
443,North,4333,Season Ticket Holder,Sharks,P00071,Fan Merchandise,5,62.24,311.2,358,5,1.4,2892.76
444,West,7520,Season Ticket Holder,Lions,P00232,Fan Merchandise,3,81.5,244.5,419,3,0.72,1765.87
445,West,2376,Loyal Fan,Lions,P02558,Jerseys,2,49,98,310,2,0.65,3422.7
446,East,5029,Online Shopper,Eagles,P00976,Training Gear,3,19.2,57.6,71,3,4.23,2164.1
447,East,4407,Online Shopper,Tigers,P00924,Footwear,4,103.24,412.96,88,4,4.55,2979.66
448,South,4122,Season Ticket Holder,Sharks,P04070,Accessories,2,102.66,205.32,198,2,1.01,4320.77
449,East,6661,Casual Fan,Eagles,P04740,Footwear,3,129.87,389.61,362,3,0.83,4651.38
450,South,7820,Loyal Fan,Tigers,P03457,Fan Merchandise,4,32.36,129.44,166,4,2.41,4224.04
451,South,7797,Loyal Fan,Lions,P01380,Training Gear,3,133.8,401.4,483,3,0.62,3257.5
452,South,6039,Casual Fan,Tigers,P01703,Fan Merchandise,4,121.21,484.84,473,4,0.85,132.16
453,South,2296,Season Ticket Holder,Lions,P01307,Training Gear,3,25.02,75.06,350,3,0.86,1527.39
454,South,1391,Season Ticket Holder,Bulls,P03083,Fan Merchandise,2,147.54,295.08,224,2,0.89,738.12
455,North,7540,Season Ticket Holder,Eagles,P02712,Training Gear,2,15.47,30.94,264,2,0.76,3663.53
456,East,9860,Casual Fan,Lions,P00531,Footwear,1,121.28,121.28,457,1,0.22,1028.54
457,South,6442,Loyal Fan,Tigers,P03777,Jerseys,4,70,280,105,1,0.95,1418.24
458,West,8242,Online Shopper,Eagles,P01725,Footwear,3,131.15,393.45,118,3,2.54,1913
459,East,1957,Season Ticket Holder,Tigers,P01688,Jerseys,3,111.97,335.91,448,3,0.67,1975.06
460,East,8331,Casual Fan,Tigers,P04406,Footwear,3,18.49,55.47,339,3,0.88,982.41
461,South,7050,Casual Fan,Warriors,P00148,Footwear,5,43.6,218,206,5,2.43,3557.95
462,North,6041,Season Ticket Holder,Lions,P03621,Footwear,4,143.34,573.36,150,4,2.67,1848.25
463,South,2559,Casual Fan,Lions,P02907,Fan Merchandise,3,30.61,91.83,212,2,0.94,2886.44
464,North,5599,Season Ticket Holder,Tigers,P00095,Fan Merchandise,1,19.59,19.59,303,1,0.33,749.33
465,West,7488,Season Ticket Holder,Bulls,P04602,Jerseys,2,31.6,63.2,330,2,0.61,145.34
466,East,2374,Season Ticket Holder,Lions,P04544,Footwear,5,110.84,554.2,358,5,1.4,3070.03
467,West,3328,Loyal Fan,Sharks,P01477,Footwear,5,15.55,77.75,488,5,1.02,3714.84
468,North,5965,Casual Fan,Bulls,P02294,Footwear,2,70.59,141.18,117,2,1.71,3275.95
469,North,9987,Online Shopper,Bulls,P03736,Training Gear,5,22.79,113.95,75,5,6.67,181.73
470,West,6717,Loyal Fan,Bulls,P03814,Footwear,1,106.2,106.2,301,1,0.33,1763.05
471,North,4345,Season Ticket Holder,Lions,P00726,Accessories,1,45.42,45.42,151,1,0.66,4561.74
472,West,4272,Casual Fan,Bulls,P02951,Fan Merchandise,2,105.85,211.7,224,2,0.89,3489.64
473,East,8227,Online Shopper,Bulls,P03622,Training Gear,4,34.54,138.16,181,4,2.21,3939.55
474,West,1708,Season Ticket Holder,Eagles,P03363,Jerseys,5,65.47,327.35,423,5,1.18,190.04
475,East,3976,Casual Fan,Lions,P02489,Training Gear,3,139.56,418.68,341,3,0.88,2182.6
476,West,7536,Season Ticket Holder,Bulls,P02041,Footwear,3,63.76,191.28,435,3,0.69,4644.38
477,North,4506,Online Shopper,Sharks,P04549,Jerseys,1,25.96,25.96,298,1,0.34,1006.39
478,West,2106,Casual Fan,Bulls,P02549,Jerseys,4,61.79,247.16,480,4,0.83,4185.44
479,North,7958,Online Shopper,Tigers,P01630,Footwear,4,73.65,294.6,65,4,6.15,276.57
480,West,2969,Season Ticket Holder,Lions,P04999,Footwear,5,74.19,370.95,383,5,1.31,1350.26
481,West,7021,Season Ticket Holder,Eagles,P03708,Jerseys,5,109.29,546.45,473,5,1.06,1187.57
482,South,8922,Online Shopper,Sharks,P02052,Accessories,2,27.46,54.92,197,2,1.02,171.97
483,North,4105,Loyal Fan,Warriors,P02171,Training Gear,1,74.62,74.62,167,1,0.6,3485.19
484,South,1149,Loyal Fan,Tigers,P01912,Jerseys,2,45.55,91.1,295,2,0.68,4128.81
485,North,8250,Casual Fan,Tigers,P03643,Jerseys,2,72.23,144.46,324,2,0.62,1694.61
486,South,4481,Casual Fan,Tigers,P01411,Training Gear,4,34.23,136.92,102,4,3.92,3042.55
487,East,1281,Loyal Fan,Sharks,P02510,Jerseys,5,42.96,214.8,453,5,1.1,1141.3
488,West,4780,Online Shopper,Lions,P00285,Fan Merchandise,3,87.4,262.2,141,3,2.13,958.93
489,North,3715,Season Ticket Holder,Lions,P00065,Accessories,2,52.18,104.36,414,2,0.48,2100.72
490,North,1936,Season Ticket Holder,Bulls,P00053,Footwear,1,32.34,32.34,424,1,0.24,916.33
491,West,6215,Casual Fan,Bulls,P01069,Jerseys,2,96.75,193.5,182,2,1.1,4007.75
492,North,3876,Casual Fan,Lions,P01077,Jerseys,3,127.11,381.33,359,3,0.84,1318.48
493,North,2211,Season Ticket Holder,Bulls,P04135,Jerseys,3,125,375,227,3,1.32,353.89
494,South,6852,Loyal Fan,Lions,P03139,Jerseys,1,126.77,126.77,95,1,1.05,4352.75
495,North,4678,Casual Fan,Tigers,P04557,Accessories,3,12.41,37.23,342,3,0.88,4554.46
496,East,5198,Season Ticket Holder,Warriors,P03597,Jerseys,3,106.05,318.15,490,3,0.61,3185.14
497,East,9027,Casual Fan,Tigers,P00486,Footwear,3,149.83,449.49,425,3,0.71,695.25
498,West,9672,Loyal Fan,Bulls,P02781,Accessories,2,111.71,223.42,64,1,1.56,3604.58
499,North,4330,Online Shopper,Warriors,P04630,Jerseys,1,47.22,47.22,452,1,0.22,891.7
500,West,9383,Casual Fan,Warriors,P04762,Jerseys,2,88.96,177.92,421,2,0.48,1269.81
501,East,7725,Season Ticket Holder,Lions,P02221,Jerseys,1,76.93,76.93,408,1,0.25,1304.69
502,North,1025,Loyal Fan,Eagles,P01823,Jerseys,3,74.26,222.78,360,3,0.83,3888.91
503,North,6136,Season Ticket Holder,Sharks,P02151,Training Gear,3,111.17,333.51,105,3,2.86,416.34
504,West,3366,Loyal Fan,Eagles,P02429,Footwear,5,27.76,138.8,418,5,1.2,3286.91
505,East,5250,Online Shopper,Warriors,P04527,Training Gear,3,26.71,80.13,113,3,2.65,1033.19
506,North,8820,Online Shopper,Eagles,P01310,Footwear,1,80.91,80.91,463,1,0.22,2854.49
507,West,1013,Season Ticket Holder,Bulls,P00438,Footwear,4,146.35,585.4,125,4,3.2,1560.35
508,East,3175,Online Shopper,Warriors,P04887,Footwear,1,18.62,18.62,480,1,0.21,1094.93
509,West,2614,Casual Fan,Tigers,P01515,Training Gear,3,61.88,185.64,314,3,0.96,3581.13
